car_brand,car_model,car_variant,car_price,car_transmission,car_mileage,car_year,car_location,car_link
Daihatsu,SIGRA,1.2 X M/T DELUXE,97287500,Automatic,96725,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-x-m-t-deluxe-2018/p/SN202307-0000000206
Daihatsu,SIGRA,1.2 R M/T,97825000,Automatic,90390,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-2018/p/SN202307-0000000214
Daihatsu,GRANMAX,PU 1.5 M/T,119862500,Automatic,26638,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000215
Daihatsu,SIGRA,1.0 M M/T MC,116100000,Automatic,15000,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202307-0000000217
Daihatsu,GRANMAX,PU 1.5 M/T,124700000,Automatic,33338,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000218
Daihatsu,GRANMAX,PU 1.5 M/T,119862500,Automatic,22253,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000220
Daihatsu,SIGRA,1.0 D M/T,123087500,Automatic,5115,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-2023/p/SN202307-0000000221
Daihatsu,NEW AYLA,1.2 R MT MC,147275000,Manual,6215,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2023/p/SN202307-0000000231
Daihatsu,GRANMAX,PU 1.5 M/T,118787500,Automatic,36115,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2021/p/SN202307-0000000234
Daihatsu,GRANMAX,PU 1.5 M/T,115562500,Automatic,30000,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2021/p/SN202307-0000000235
Daihatsu,GRANMAX,1.5 M/T,118250000,Automatic,30000,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-1-5-m-t-2021/p/SN202307-0000000236
Daihatsu,SIGRA,1.0 M M/T,110187500,Automatic,46057,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-2021/p/SN202307-0000000241
Daihatsu,SIRION,SIRION 1.3 D FMC M/T (NEW),83640000,Manual,133029,2013,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-sirion-sirion-1-3-d-fmc-m-t-2013/p/SN202207-0000002077
Daihatsu,SIGRA,1.2 R M/T MC,137062500,Automatic,31172,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2021/p/SN202305-0000000140
Daihatsu,SIGRA,1.2 R A/T MC,131150000,Automatic,38078,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-a-t-mc-2020/p/SN202306-0000006040
Daihatsu,AYLA,1.0 X M/T NEW,94600000,Automatic,60000,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-1-0-x-m-t-new-2019/p/SN202306-0000006127
Daihatsu,NEW AYLA,1.0 D+ MT MC,107500000,Automatic,22679,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202306-0000010089
Daihatsu,NEW AYLA,1.0 X MT MC,109112500,Automatic,1602,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-mt-mc-2022/p/SN202306-0000010094
Daihatsu,SIGRA,1.0 D M/T MC,112875000,Automatic,10131,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202306-0000010095
Daihatsu,SIGRA,1.2 R M/T MC,139212500,Automatic,14366,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2022/p/SN202306-0000010096
Daihatsu,SIGRA,1.0 D M/T MC,116100000,Automatic,27402,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202306-0000010097
Daihatsu,NEW AYLA,1.0 D+ MT MC,99975000,Automatic,7682,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202306-0000010103
Daihatsu,NEW AYLA,1.2 R MT MC,132225000,Automatic,26537,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2022/p/SN202306-0000010109
Daihatsu,SIGRA,1.0 M M/T MC,120400000,Automatic,9440,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202306-0000010117
Daihatsu,SIGRA,1.2 R M/T E4,113412500,Automatic,39205,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-e4-2019/p/SN202306-0000010118
Daihatsu,NEW AYLA,1.2 R MT MC,134912500,Automatic,2521,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2022/p/SN202306-0000010120
Daihatsu,ALL NEW TERIOS,X A/T DELUXE IDS,189737500,Automatic,37305,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-all-new-terios-x-a-t-deluxe-ids-2021/p/SN202307-0000010128
Daihatsu,SIGRA,1.2 R M/T,106962500,Automatic,79252,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-2021/p/SN202307-0000010139
Daihatsu,GRANMAX,PU 1.5 M/T,118787500,Automatic,54856,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000244
Daihatsu,GRANMAX,PU 1.5 M/T,121475000,Automatic,95706,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000245
Daihatsu,GRANMAX,PU 1.5 M/T,123087500,Manual,11276,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000251
Daihatsu,GRANMAX,PU 1.5 M/T,127387500,Manual,4237,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2023/p/SN202307-0000000252
Daihatsu,SIGRA,1.0 D M/T MC,96212500,Automatic,89397,2021,,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2021/p/SN202307-0000000001
Daihatsu,NEW AYLA,1.2 R AT MC,137062500,Automatic,19115,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-at-mc-2021/p/SN202307-0000000002
Daihatsu,ALL NEW XENIA,1.3 R A/T,192425000,Automatic,16544,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-all-new-xenia-1-3-r-a-t-2021/p/SN202307-0000000010
Daihatsu,SIGRA,1.2 R M/T DELUXE MC,118787500,Manual,45000,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-deluxe-mc-2020/p/SN202307-0000000012
Daihatsu,NEW AYLA,1.2 R AT DLX MC,148887500,Automatic,15873,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-at-dlx-mc-2022/p/SN202307-0000000022
Daihatsu,AYLA,R DELUXE NEW (AYLA),142000000,Automatic,37326,2020,Kab. Tangerang,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000049
Daihatsu,AYLA,R DELUXE NEW (AYLA),146000000,Automatic,18729,2020,Kab. Tangerang,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000057
Daihatsu,SIGRA,R (SIGRA),124000000,Manual,49151,2019,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-r-2019/p/SN202307-000000060
Daihatsu,GRANMAX,PU 1.5 M/T,116100000,Manual,47033,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002026
Daihatsu,GRANMAX,PU 1.5 M/T,130612500,Manual,979,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002027
Daihatsu,GRANMAX,PU 1.5 M/T,131687500,Manual,2568,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002028
Daihatsu,GRANMAX,PU 1.5 M/T,119325000,Manual,44720,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002032
Daihatsu,SIGRA,1.0 D M/T MC,125237500,Manual,10006,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000002035
Daihatsu,AYLA,1.0 X M/T NEW,113950000,Manual,23561,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-1-0-x-m-t-new-2021/p/SN202307-0000002036
Daihatsu,NEW AYLA,1.0 D+ MT MC,115025000,Manual,27921,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202307-0000002038
Daihatsu,GRANMAX,PU 1.5 M/T,122012500,Manual,13660,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002040
Daihatsu,NEW AYLA,1.2. X MT MC,104275000,Manual,59539,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-x-mt-mc-2022/p/SN202307-0000002044
Daihatsu,GRANMAX,PU 1.5 M/T,118250000,Manual,59738,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002045
Daihatsu,GRANMAX,PU 1.5 M/T,118250000,Manual,14673,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002046
Daihatsu,GRANMAX,PU 1.5 M/T,130075000,Manual,35869,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002055
Daihatsu,NEW AYLA,1.0 D+ MT MC,121475000,Manual,4667,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2023/p/SN202307-0000002057
Daihatsu,SIGRA,1.0 M M/T MC,126850000,Manual,35171,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202307-0000002059
Daihatsu,SIGRA,1.0 M M/T MC,119325000,Manual,16395,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202307-0000002060
Daihatsu,SIGRA,1.2 R M/T MC,147812500,Manual,15349,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2022/p/SN202307-0000002065
Daihatsu,NEW AYLA,1.0 D+ MT MC,109112500,Manual,19664,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202307-0000002068
Daihatsu,NEW AYLA,1.2 R MT MC,131150000,Manual,65985,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2021/p/SN202307-0000002070
Daihatsu,SIGRA,1.0 M M/T MC,130075000,Manual,25982,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202307-0000002075
Daihatsu,NEW AYLA,1.0 X MT DLX MC,106425000,Manual,47405,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-mt-dlx-mc-2021/p/SN202307-0000002078
Daihatsu,SIGRA,1.0 M M/T MC,108037500,Manual,23655,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2021/p/SN202307-0000002084
Daihatsu,AYLA,X (AYLA),86000000,Manual,79674,2014,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-x-2014/p/SN202307-000000520
Daihatsu,SIGRA,1.0 D M/T MC,111800000,Manual,38206,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000002087
Daihatsu,SIGRA,1.0 D M/T MC,101587500,Manual,30292,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2021/p/SN202307-0000002089
Daihatsu,SIGRA,1.2 X M/T MC,138137500,Manual,35565,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-x-m-t-mc-2022/p/SN202307-0000002088
Daihatsu,SIGRA,1.0 D M/T MC,118250000,Manual,21656,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2021/p/SN202307-0000002091
Daihatsu,GRANMAX,PU 1.5 M/T,119325000,Manual,21826,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002102
Daihatsu,GRANMAX,PU 1.5 M/T,120400000,Manual,29704,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2021/p/SN202307-0000002101
Daihatsu,GRANMAX,PU 1.5 M/T,116100000,Manual,72929,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002103
Daihatsu,GRANMAX,PU 1.5 M/T,115562500,Manual,12743,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002104
Daihatsu,SIGRA,1.2 R M/T MC,144050000,Manual,13815,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2022/p/SN202307-0000002105
Daihatsu,GRANMAX,PU 1.5 M/T,123087500,Manual,28128,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002106
Daihatsu,NEW AYLA,1.2 R MT MC,146737500,Manual,25147,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2022/p/SN202307-0000002107
Daihatsu,GRANMAX,PU 1.5 M/T,120400000,Manual,14309,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000002110
Daihatsu,TERIOS,TX (TERIOS),115000000,Manual,187453,2012,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-terios-tx-2012/p/SN202307-000000536
Daihatsu,SIGRA,1.0 D M/T,98362500,Automatic,69983,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-2021/p/SN202305-0000000259
Daihatsu,NEW AYLA,1.0 X M/T,114487500,Automatic,2533,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-m-t-2022/p/SN202305-0000000272
Daihatsu,AYLA,1.0 X M/T NEW,95137500,Automatic,188431,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-1-0-x-m-t-new-2019/p/SN202305-0000000419
Daihatsu,NEW AYLA,1.0 X AT MC,131042500,Automatic,7462,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-at-mc-2022/p/SN202306-0000002010
Daihatsu,SIGRA,1.2 R M/T,97825000,Automatic,147701,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-2019/p/SN202306-0000002012
Daihatsu,NEW AYLA,1.2 R MT MC,120400000,Automatic,23116,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2020/p/SN202306-0000002014
Daihatsu,SIGRA,1.0 D M/T MC,128462500,Automatic,41887,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202306-0000002021
Daihatsu,SIGRA,1.0 D M/T MC,116100000,Manual,41887,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202306-0000002022
Daihatsu,SIGRA,1.0 D M/T MC,117175000,Manual,19726,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202306-0000002043
Daihatsu,XENIA,R SPORTY (XENIA),177000000,Automatic,52278,2018,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-xenia-r-sporty-2018/p/SN202306-000000099
Daihatsu,NEW AYLA,1.2 X AT MC,136525000,Automatic,5127,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-x-at-mc-2023/p/SN202306-0000009058
Daihatsu,SIGRA,1.2 X A/T MC,121475000,Automatic,26278,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-x-a-t-mc-2021/p/SN202306-0000009063
Daihatsu,SIGRA,1.2 R M/T MC,127387500,Manual,69908,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2021/p/SN202306-0000009069
Daihatsu,SIGRA,1.0 D M/T,89762500,Automatic,79997,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-2020/p/SN202306-0000010006
Daihatsu,NEW AYLA,1.0 D+ MT MC,108575000,Automatic,13150,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-d%2B-mt-mc-2022/p/SN202306-0000010020
Daihatsu,SIGRA,1.0 M M/T MC,114487500,Automatic,59902,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202306-0000010021
Daihatsu,SIGRA,1.0 M M/T MC,120400000,Automatic,37073,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-mc-2022/p/SN202306-0000010022
Daihatsu,ROCKY,1.2 M CVT,189737500,Automatic,5375,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-rocky-1-2-m-cvt-2022/p/SN202306-0000010024
Daihatsu,AYLA,R DELUXE NEW (AYLA),143000000,Automatic,44208,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000107
Daihatsu,AYLA,R DELUXE NEW (AYLA),145000000,Automatic,22438,2020,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000108
Daihatsu,AYLA,R DELUXE (AYLA),147000000,Automatic,33004,2020,Kota Medan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-2020/p/SN202307-000000110
Daihatsu,AYLA,R DELUXE NEW (AYLA),137000000,Manual,17160,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000114
Daihatsu,AYLA,R DELUXE NEW (AYLA),153000000,Automatic,25221,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000117
Daihatsu,AYLA,R DELUXE NEW (AYLA),138000000,Manual,7046,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000118
Daihatsu,AYLA,R DELUXE NEW (AYLA),153000000,Automatic,48409,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000119
Daihatsu,AYLA,R DELUXE NEW (AYLA),153000000,Automatic,19234,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000125
Daihatsu,TERIOS,TX (TERIOS),145000000,Manual,54596,2013,Kota Jakarta Utara,https://www.mobbi.id/in/mobil-bekas/Daihatsu-TERIOS-TX-Bekas-2013/p/SN202004-000000009
Daihatsu,SIGRA,1.2 X M/T,122012500,Automatic,4513,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-x-m-t-2022/p/SN202304-0000002122
Daihatsu,GRAN MAX,PU (GRAN MAX),88000000,Manual,45062,2018,Makassar,https://www.mobbi.id/in/mobil-bekas/daihatsu-gran-max-pu-2018/p/SN202305-000000423
Daihatsu,SIGRA,1.2 X M/T MC,108037500,Manual,66884,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-x-m-t-mc-2020/p/SN202305-0000000196
Daihatsu,SIGRA,1.2 R M/T MC,131150000,Automatic,39731,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2022/p/SN202305-0000000201
Daihatsu,GRANMAX,PU 1.5 M/T,121475000,Automatic,49734,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202305-0000000204
Daihatsu,XENIA,R SPORTY (XENIA),157000000,Automatic,142870,2018,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-xenia-r-sporty-2018/p/SN202307-000000151
Daihatsu,AYLA,R DELUXE NEW (AYLA),144000000,Automatic,23629,2020,Kota Jakarta Pusat,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000154
Daihatsu,AYLA,R DELUXE NEW (AYLA),144000000,Automatic,37663,2020,Kota Jakarta Pusat,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000156
Daihatsu,SIGRA,1.0 M M/T,107500000,Manual,76432,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-m-m-t-2020/p/SN202306-0000006135
Daihatsu,NEW AYLA,1.2 R MT MC,113950000,Automatic,33209,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2020/p/SN202306-0000006150
Daihatsu,GRANMAX,PU 1.5 M/T,162862500,Automatic,5672,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2023/p/SN202306-0000006166
Daihatsu,AGYA,G (AGYA),128000000,Manual,36275,2019,Kab. Tangerang,https://www.mobbi.id/in/mobil-bekas/toyota-agya-g-2019/p/SN202307-000000064
Daihatsu,AYLA,1.0 D+ M/T,95675000,Automatic,41264,2020,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-1-0-d%2B-m-t-2020/p/SN202307-0000000034
Daihatsu,AYLA,1.0 X M/T NEW,89225000,Automatic,31795,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-1-0-x-m-t-new-2021/p/SN202307-0000000037
Daihatsu,SIGRA,1.0 D M/T MC,108037500,Automatic,45182,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-0-d-m-t-mc-2022/p/SN202307-0000000045
Daihatsu,NEW AYLA,1.0 X M/T,97825000,Automatic,97688,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-0-x-m-t-2018/p/SN202307-0000000048
Daihatsu,NEW AYLA,1.2 R MT MC,131150000,Manual,4642,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-new-ayla-1-2-r-mt-mc-2022/p/SN202307-0000000053
Daihatsu,ALL NEW AVANZA,1.5 G CVT TSS,224675000,Automatic,35273,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/toyota-all-new-avanza-1-5-g-cvt-tss-2022/p/SN202307-0000000065
Daihatsu,SIGRA,1.2 R M/T MC,148887500,Automatic,10941,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-sigra-1-2-r-m-t-mc-2022/p/SN202307-0000000066
Daihatsu,AYLA,R DELUXE NEW (AYLA),137000000,Manual,9034,2020,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/daihatsu-ayla-r-deluxe-new-2020/p/SN202307-000000080
Daihatsu,GRANMAX,PU 1.5 M/T,125237500,Automatic,9520,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2022/p/SN202307-0000000067
Daihatsu,GRANMAX,PU 1.5 M/T,113950000,Automatic,84967,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2021/p/SN202307-0000000068
Daihatsu,ROCKY,1.2 X CVT ADS,204787500,Automatic,10777,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-rocky-1-2-x-cvt-ads-2022/p/SN202307-0000000069
Daihatsu,GRANMAX,PU 1.5 M/T,138675000,Automatic,6481,2023,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/daihatsu-granmax-pu-1-5-m-t-2023/p/SN202307-0000000070
Daihatsu,VELOZ,1.5 Q CVT,264450000,Automatic,17994,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/toyota-veloz-1-5-q-cvt-2022/p/SN202307-0000000073
